pm10,so2,co,o3,no2,kategori
58.0,16.519526179087123,9.480473820912875,108.51952617908712,15.03905235817425,1.0
31.146260773812617,7.8989316496607485,34.75267087584813,105.24732912415188,9.651602525508878,1.0
48.89041960813599,13.219160783728007,21.0,142.14610718915202,12.036526797288001,1.0
64.07198466042828,32.03599233021414,18.01799616510707,153.49100191744645,16.01799616510707,1.0
55.31271133452448,19.61237319928531,7.312711334524479,120.9250845338098,5.0,1.0
64.28067280443648,28.561345608872962,28.157981586690557,152.48235481552769,19.71932719556352,1.0
75.0,22.66842513328662,16.0,113.0,7.678975933006335,1.0
111.59954877999922,19.22754006856965,12.971557491428793,62.599548779999225,14.599548779999221,1.0
17.57737705452829,10.577377054528293,20.041639381698047,120.69049178188683,10.309508218113171,1.0
63.19205885669428,24.461372571129523,15.922745142259044,31.346568572176196,23.653431427823804,1.0
72.08235559750875,43.19607400415207,9.360785199169586,29.0,22.443140796678342,1.0
71.12653194882694,22.0,18.0,106.74693610234611,4.126531948826943,1.0
72.05593781578203,35.0,24.083906723673046,20.90210882238145,50.181797901291596,1.0
105.19941779244304,33.60067924214979,13.400776276742612,62.0,9.0,1.0
74.30494889614344,16.65247444807172,39.16311861201793,123.0,17.67376277596414,1.0
60.00377122264356,6.996228777356446,21.996228777356446,116.01131366793066,16.984915109425785,1.0
72.51447981009052,36.24276009495474,12.135859857567896,24.757239905045264,27.864140142432106,1.0
64.68194259006948,9.31805740993052,58.00916555404169,112.00916555404169,16.018331108083377,1.0
78.0,44.15024953642911,13.581727441298506,72.84975046357089,22.37259116194776,1.0
16.317798308583786,8.897247885729733,22.158899154291895,121.10275211427027,10.73834873143784,1.0
71.38140962321512,38.855771130354654,12.381409623215117,24.381409623215117,23.7115422607093,1.0
89.04116542594383,28.347055141981276,28.83293234075506,143.51412280122622,8.902343369151316,1.0
55.65182758123508,12.348172418764918,19.522258628147377,106.30365516247016,17.17408620938246,1.0
49.93535438669608,17.0,29.44107602217319,107.44107602217319,3.623569591130724,1.0
67.77967373972518,39.660978780824465,13.77967373972518,23.55934747945036,25.0,1.0
59.0,27.422700473930455,17.577299526069545,138.78864976303478,8.211350236965227,1.0
61.16072291143997,36.58036145571998,13.357108354240138,30.0,22.580361455719984,1.0
73.03540243002462,13.929195139950753,42.87609149491382,103.96459756997538,19.08850607506156,1.0
54.116942080942486,21.92203861270501,20.116942080942483,125.11694208094248,7.922038612705011,1.0
60.943708826106636,20.112582347786727,25.80298089137323,148.08443676084005,6.0,1.0
71.17547061478975,24.122646926051285,21.298117540841027,105.0,18.649058770420513,1.0
72.94315928919922,21.94315928919921,10.943159289199212,124.82947786759763,10.056840710800788,1.0
35.19104151268635,15.573124538059037,23.044792436568272,102.95520756343173,7.426875461940963,1.0
66.75746002312576,33.07089996145708,13.414179992291416,20.414179992291416,29.585820007708584,1.0
26.526028530037618,12.357262766082759,23.16876576395486,143.08438288197743,5.6947942939924765,1.0
66.8032835530013,37.3934328939974,9.1967164469987,25.819701318007798,12.180298681992204,1.0
63.290024713469435,16.0,16.709975286530565,106.23665842884353,8.236658428843521,1.0
36.8775328777904,6.030616780552399,17.0,101.09185034165719,10.122467122209597,1.0
52.764394260589015,3.235605739410984,24.293182781767047,106.0,13.764394260589016,1.0
70.73592050853613,46.188736406828895,7.547184101707224,31.452815898292776,16.547184101707224,1.0
56.780521288841925,15.170781933262889,7.804869677789519,133.60973935557902,8.0,1.0
73.01460037426888,36.32359975048742,13.338200124756293,25.33820012475629,22.029200748537757,1.0
63.65673494230573,43.0,27.224084365363016,28.970204826917186,23.5971445961401,1.0
67.98816525248537,20.0,23.0,123.98224787872806,18.96449575745612,1.0
55.31736284571997,3.682637154280028,36.09582292568017,106.0,13.047911462840084,1.0
71.53018667967251,27.277351158799195,55.09623108076415,123.46981332032749,20.530186679672507,1.0
63.27182629461901,18.24272456846033,18.72817370538099,182.02910172615867,5.242724568460329,1.0
63.0,27.0,10.71556800678478,144.85868160814172,8.570659195929132,1.0
56.34733860903951,25.347338609039507,17.652661390960493,122.42110231826749,16.0,1.0
24.916549449439323,19.240766789013485,104.96306715605394,10.277699632959548,104.96306715605394,1.0
52.76910980060491,21.461780398790186,22.615445099697546,116.92277450151227,3.3845549003024535,1.0
39.619962935526736,9.380037064473264,40.14011119341979,141.33974054868716,12.619962935526736,1.0
68.11001324488919,15.648331125851803,20.6483311258518,140.6483311258518,8.055006622444592,1.0
56.0,23.875379914292836,19.0,104.0830800571381,10.166160114276218,1.0
71.8303951121948,37.0848024439026,13.042401221951302,24.9575987780487,20.212006109756505,1.0
41.59445521748087,9.030947763936771,33.65635074535441,131.31270149070883,6.061895527873542,1.0
49.74517613956765,18.63705965108089,12.127411930216178,116.87258806978382,7.617764209351467,1.0
72.99262282829098,27.661748552193988,24.672814309757516,146.6728143097575,18.665437138048496,1.0
84.75220740287712,4.802515399848573,31.38239220105999,110.60503079969715,12.802515399848573,1.0
25.01385928801549,9.90298498389158,47.84754783182962,154.98614071198452,14.944562847938045,1.0
66.0,9.861291699277075,8.215322924819269,113.35403122554219,11.923385375903656,1.0
83.05747516236443,55.91378725645336,11.0,50.08621274354664,23.856312094088935,1.0
53.852907823593846,27.441276529218463,14.0,144.85290782359385,7.705815647187693,1.0
61.0,26.08214504925422,20.705362623135546,145.5410725246271,8.787507672389765,1.0
56.25729312361546,51.25729312361546,16.066316044897256,124.90451146064089,16.066316044897256,1.0
70.21728511192579,16.92757162935807,40.4930014055065,105.21728511192579,14.0,1.0
65.47761990196119,20.04476019607763,8.044760196077629,109.61190049019407,12.432859705883555,1.0
61.144749057580874,9.144749057580873,57.927625471209566,113.78287641362868,13.072374528790437,1.0
59.48325221129012,17.74162610564506,18.224878316935182,103.48325221129012,14.74162610564506,1.0
76.55331534003511,18.517771780011703,21.517771780011703,140.37559753991806,5.517771780011704,1.0
57.0,15.479684543953226,16.34687697069785,155.41328075732554,4.173438485348925,1.0
69.05923530420836,16.64692156526388,38.29384313052776,104.05923530420836,8.353078434736117,1.0
59.85597263445049,15.903981756300324,27.0,112.0,3.0,1.0
76.0,16.141639375185832,19.523606562530972,123.04721312506194,16.141639375185832,1.0
53.0585636207714,20.921915172304793,5.058563620771405,120.05856362077141,5.078084827695207,1.0
69.0,19.668894544754494,58.77480727366068,131.00668363426348,16.331105455245506,1.0
57.26582870666276,29.0,17.83542823334311,128.73417129333725,5.101256940005865,1.0
63.71419600499623,21.821450998750944,14.464352996252828,119.35709800249812,11.0,1.0
61.32588668579039,8.775295561930129,61.02233994262885,103.22470443806988,9.876477809650641,1.0
71.23126757462724,11.231267574627237,16.23126757462724,132.15417838308483,8.30835676616965,1.0
65.57967040731616,23.159340814632316,14.318681629264631,113.84065918536768,6.840659185367684,1.0
71.70604892750939,34.926512231877346,15.293951072490618,151.14697553624532,12.367438840613271,1.0
72.05932498266502,28.46607515601482,53.4067501733498,122.7033750866749,20.82202505200494,1.0
85.63872366916891,51.54191449624664,13.458085503753358,58.37425651126007,19.72255266166219,1.0
74.0,4.278556356280566,31.442887287438868,118.11422542512227,11.0,1.0
62.59542384144508,14.0,20.0,124.0228807927746,7.404576158554921,1.0
68.13342421106096,34.03335605276524,18.933287894469522,152.89993184170427,16.799863683408564,1.0
47.32405292778785,18.972158783363536,20.0,125.97215878336354,2.9721587833635357,1.0
66.92803882097645,29.928038820976454,14.60794176853532,22.143922358047092,30.535980589511773,1.0
61.82170599456372,13.0,19.643411989127443,137.7131760217451,10.178294005436278,1.0
71.77082833948646,8.715286100855899,10.74305722017118,106.77082833948646,15.486114440342359,1.0
79.35296657085779,44.48043871323928,42.38725278576185,105.93626392880925,14.61274721423815,1.0
103.77925055419936,10.408683813639447,20.444149889160126,78.44414988916013,21.332449667480383,1.0
70.70716055812404,17.878518325627866,14.535802790620222,110.53580279062022,16.58567888375191,1.0
57.92961365975329,17.894420489629933,11.140772680493424,124.17596585061678,19.140772680493424,1.0
71.35777864917549,22.64222135082451,12.321110675412255,133.24777472788577,8.0,1.0
43.4533487372963,10.819976894055547,8.819976894055547,105.81997689405554,8.273325631351849,1.0
67.7464386296535,33.0,12.50237424689767,33.00474849379534,25.755935617244173,1.0
67.88879424967016,25.721985624175375,11.7775884993403,173.83319137450522,6.055602875164925,1.0
48.023627989999746,16.011813994999873,23.02362798999975,101.03544198499962,3.0118139949998746,1.0
57.54752574491325,17.773762872456626,9.547525744913251,122.22623712754337,5.9049485101734955,1.0
78.36473232689481,55.72946465378961,17.811606038631165,53.72946465378961,36.25847975036753,1.0
51.937469735491916,4.0,41.25012105803234,132.68734867745957,12.87493947098383,1.0
55.9605673756704,8.80283687835201,40.88170212701121,101.19716312164799,11.118297872988794,1.0
69.73549904319815,43.61949138878331,19.0,142.851506697613,14.322504784009272,1.0
104.71104709645884,5.984791952445202,53.741463191568435,190.07604023777398,18.969583904890403,1.0
52.33827627799108,9.397034233205353,9.0,133.1323447444018,12.338276277991078,1.0
58.13537471435011,20.567687357175053,21.296937928474843,126.8646252856499,7.135374714350104,1.0
35.468952200133174,8.734476100066587,18.75517463331114,151.7758731665557,14.489650733377724,1.0
74.92552242616547,35.88283639248211,21.776567278496422,186.14895514766906,7.851044852330949,1.0
74.53074456380175,2.9385108723965057,28.81553261718952,118.59223369140524,9.938510872396506,1.0
59.686351467677476,7.0,21.627297064645052,111.84317573383873,11.627297064645052,1.0
17.507512816690323,13.552589716832266,16.507512816690323,121.98497436661935,9.522538450070972,1.0
47.527931849208585,8.18017037697853,22.70810222618712,111.81982962302148,11.763965924604294,1.0
57.949420305003706,13.949420305003704,12.050579694996296,106.0505796949963,9.747101525018516,1.0
51.97673981315944,19.023260186840563,9.116300934202812,109.95347962631888,7.0,1.0
57.69977918899515,14.699779188995153,25.600441622009694,116.19867513397092,4.399558377990307,1.0
51.02916620649566,10.029166206495658,34.0,103.40138781515654,7.715277010826098,1.0
54.042502855022335,21.723337140029784,7.638331429985109,109.31916571499255,9.723337140029782,1.0
69.0396381920846,109.244243440047,44.5511513119906,28.59078950407519,61.1023026239812,1.0
66.28003131835642,31.14001565917821,15.760010439452142,26.14001565917821,41.90002609863035,1.0
58.0,49.28138959091501,11.173642131314447,122.82635786868555,12.826357868685553,1.0
54.0,5.493064932328087,20.573410019334833,122.78670500966741,6.853179961330335,1.0
65.37459897277292,35.49839589109164,10.498395891091638,113.12379691831873,13.501604108908362,1.0
105.96640572205303,36.899217166159055,24.393281144410604,90.49406397825155,12.067188555893964,1.0
21.333007445007414,12.999022335022246,23.66650372250371,103.00048883248888,8.33398510998517,1.0
60.28792045152791,29.136238645416263,22.287920451527913,144.57584090305582,12.0,1.0
72.0,8.0,10.878261387067761,116.56086930646612,10.121738612932239,1.0
59.2091559856634,3.2091559856634015,30.88366239426536,115.90718162007124,14.44183119713268,1.0
51.276448906404866,10.914673359607303,35.9146733596073,103.55289781280973,5.361775546797566,1.0
19.555661503790688,7.148112832069771,19.740564160348853,107.0,6.296225664139541,1.0
81.47347673699852,8.526523263001478,32.0,105.23673836849926,11.0,1.0
67.49075270434545,44.15125450724241,15.151254507242415,36.49075270434545,22.0,1.0
66.82024038767398,19.546826925115983,27.546826925115983,157.453173074884,14.359519224652047,1.0
35.957943212587246,8.042056787412754,19.042056787412754,121.16822714965102,7.873829637761737,1.0
82.15308841061207,2.788272102653016,58.66450343540841,118.81759184602048,17.94136051326508,1.0
56.51268106003549,18.371829734991127,22.0,119.0,9.115489204973384,1.0
64.4309106878552,21.861821375710417,12.0,171.0,7.0,1.0
54.35941444290766,16.82029277854617,35.179707221453825,103.82029277854618,4.898536107269139,1.0
54.35377318735744,21.292453625285116,14.584907250570236,112.29245362528512,5.707546374714882,1.0
72.94763534466597,35.104729310668056,9.209458621336115,25.947635344665972,19.052364655334028,1.0
77.5223530079492,28.885490351881487,11.796078320084652,110.4776469920508,6.636862656067722,1.0
69.05041869594295,12.700279130628639,5.750697826571596,122.70027913062864,15.350139565314318,1.0
64.09834615122163,19.96721794959279,13.09834615122163,101.09834615122163,14.09834615122163,1.0
49.90238208985221,8.70714626955664,27.0,120.64642686522168,13.548808955073893,1.0
63.4547281381006,20.236619393340835,12.436217489519523,171.1090543723799,7.327163117139642,1.0
18.444221035747976,16.48140701191599,126.16633155362196,6.20351752978998,126.16633155362196,1.0
56.0,25.629222688812096,20.629222688812096,108.88766806643629,8.370777311187904,1.0
58.89568285421333,18.343524281319986,17.552158572893337,165.0,3.6870485626399754,1.0
60.29428766250231,17.70571233749769,19.147143831251157,104.29428766250231,15.147143831251155,1.0
61.0,28.525154256041038,27.94969148791792,130.27361169563065,15.52515425604104,1.0
59.83547559764732,19.835475597647314,7.329048804705369,131.17737798823657,8.493573207058054,1.0
60.02421249469081,20.785472503185517,34.78547250318552,118.59515750106183,11.429054993628968,1.0
63.28564358602795,16.619141885296067,11.714356413972048,114.61914188529606,6.190429057351968,1.0
102.46080421393262,21.52965056719145,6.0,67.46080421393262,14.078391572134759,1.0
56.14045929633068,14.22035723047942,30.300255164628158,194.6198469012231,19.300255164628158,1.0
63.856595951355246,16.28553198378508,31.85787206485967,105.0,20.071702024322377,1.0
106.13901827915889,27.784754569789722,31.708527418738335,64.01343602294389,14.923772848948612,1.0
58.0,11.490678213926111,17.726695534815278,102.49067821392612,9.254660893036945,1.0
69.04346551193622,52.07244251989369,22.05795401591495,33.98551149602126,24.0,1.0
59.27537590406579,24.173872287802624,15.173872287802624,102.0,6.550751808131583,1.0
69.55416522448644,19.88854130612161,10.554165224486436,107.0,17.554165224486436,1.0
53.72221261095183,6.690480309592073,6.0,147.0,12.354298447180504,1.0
51.9351446454849,6.4675723227424475,5.4675723227424475,149.1297107090302,6.764131420762289,1.0
51.549217921854726,16.887304480463683,25.661913441391047,103.66191344139105,4.774608960927365,1.0
58.06717624962791,17.04478416641861,15.977607916790696,102.0,14.067176249627913,1.0
